,Open,High,Low,Weighted Price,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum_1,momentum_2,momentum_3,momentum_4,momentum_5,momentum_1 return,momentum_2 return,momentum_3 return,momentum_4 return,momentum_5 return,datetime,bitcoin,Hourly Polarity Mean,Hourly Polarity Weighted Mean 1,Hourly Polarity Weighted Mean 1_2,Hourly Polarity Weighted Mean 1_4
2020-03-28 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11429368683698142,0.13483508582343856,0.11047531501768638,0.10952386538891075
2020-03-28 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10175286652785416,0.06574675919876469,0.08156412940300675,0.09155121550185341
2020-03-28 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09714159159270461,-0.03204412991078061,0.03905623167336075,0.0719753235250558
2020-03-28 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14259259259259258,0.16243764635408153,0.15185019981387654,0.14539460399948337
2020-03-28 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1254395563125666,0.1137092121020515,0.11608981784654052,0.11940082064537301
2020-03-28 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09318261795452261,0.11417479024967256,0.103865286502396,0.09854547614414981
2020-03-28 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09673872185333504,-0.02512523502009502,0.04765198585866196,0.07357214940978515
2020-03-28 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11445286784747566,0.18650195112584098,0.1366512642755219,0.11946151936153042
2020-03-28 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11142657772122048,0.12773116673612459,0.09794807918537975,0.10181645613419271
2020-03-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0672484149302494,0.03275044819463469,0.05764722774977077,0.06305059211101022
2020-03-29 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08071567752137838,0.07426013776727818,0.08981084394543737,0.08544520645729052
2020-03-29 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0787445370218369,0.2176245740237396,0.112951963708933,0.08663808794988315
2020-03-29 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05925656683683752,0.0631488345625982,0.06664599659975402,0.06090244938540466
2020-03-29 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1048793502793503,0.10721515337090437,0.11604247589762748,0.11459253666112906
2020-03-29 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15166277608695122,0.09286208873449434,0.1389162412286722,0.14794293818028234
2020-03-29 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09227399356360551,0.11931349145044567,0.0920145218325345,0.08824308064166575
2020-03-29 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12963605465973072,0.14214740977047802,0.1418317791864501,0.13635145789609157
2020-03-29 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11687227017467641,0.180237864474844,0.14115215602488881,0.1275434792182192
2020-03-29 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13425925925925924,0.16201243486660408,0.15139107378482594,0.14345121269464842
2020-03-29 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07403105846921178,0.1033695811417041,0.09885486389925183,0.09009124936512125
2020-03-29 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10778613706413176,0.059354987564261066,0.0896915874710579,0.10198963381143406
2020-03-29 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11436853603250173,0.11775575484559729,0.10764566202487508,0.1061240641227884
2020-03-29 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09791186914168926,0.2130134490779913,0.12596861859018982,0.10298252963521835
2020-03-29 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07804602768034621,0.07619070705257251,0.07353644528038839,0.07327283680103172
2020-03-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11181862562634744,0.1502271805519357,0.13112205503973856,0.11883013338422116
2020-03-30 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10272122990820906,0.014165577534545074,0.06447522070648558,0.08347041523102851
2020-03-30 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09144351396278709,0.15011216241383846,0.08712903887526627,0.0827816042417321
2020-03-30 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082324488988224,0.09416005871905904,0.07283184618846557,0.06820951856850963
2020-03-30 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14872354775711255,-0.04729316696929341,0.038746366527901484,0.08938899588120133
2020-03-30 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08652367846996753,-0.052684742086033944,0.024400360305652777,0.061962581040717106
2020-03-30 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10135937970312967,0.21113456714695364,0.12637357518928138,0.11011031770057621
2020-03-30 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11923010686403536,0.10354439357455678,0.09604157724397694,0.10386498194894794
2020-03-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11312738390852972,0.09438299435015073,0.10790836941449619,0.11125245232761971
2020-03-30 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11919689848857791,0.15638626257357457,0.12489793372686339,0.11869644045218516
2020-03-30 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10906117431068627,0.08344085855772163,0.09454168907870074,0.0989588549699072
2020-03-30 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08669306843949703,0.09969547290871154,0.08823394909211436,0.08467988566114042
2020-03-30 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08524216524216525,0.07381565070307655,0.07820994579310156,0.07947480291446538
2020-03-30 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11636238925351829,0.1358821704376541,0.11577364366287635,0.10854745272656881
2020-03-30 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08956507895798262,0.07159191757503788,0.08902369267900483,0.09181824890597025
2020-03-30 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09581114956733763,0.09217894531944179,0.1005123895532512,0.09816275222098138
2020-03-30 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11467231983900199,0.09851427684141228,0.101012801770401,0.10726666575605916
2020-03-30 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1197884770492115,0.13749491964484853,0.12531446778234376,0.12100025895209247
2020-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09929715332464174,0.11564058331572011,0.09199022512077205,0.09104295984988889
2020-03-31 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09771890136134322,0.14745809439243204,0.10387777750154552,0.09200773448139007
2020-03-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093526045019795,0.08555186408194038,0.09834297281646222,0.09562363090607988
2020-03-31 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10519306040103787,0.0922707587123121,0.09329403525757397,0.0966075852138371
2020-03-31 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09717676204004327,0.07971025430085507,0.10111546487814252,0.10239921517549923
2020-03-31 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13727203098574065,0.15989636105134888,0.15360722561472276,0.14360493878668437
2020-03-31 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10523614542272178,0.08886572257575863,0.09344518187606067,0.09697165995419184
2020-03-31 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13017252418644226,0.10973985762558351,0.12369186976483314,0.12756350135449482
2020-03-31 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10046375854634777,0.19714078972010182,0.13059207803932005,0.11307533502878891
2020-03-31 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09958333333333333,0.07767374539204377,0.09001555039321804,0.09554137820823952
2020-03-31 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11554630944865323,0.05963667770230897,0.10074248885758735,0.10602648449327944
2020-03-31 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125377772341273,0.10808800817746633,0.1415341324877711,0.14173593537993462
2020-03-31 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10484180569268285,0.004177310345815099,0.053674289585038136,0.08333149874642624
2020-03-31 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11123934823321398,0.024597729229708137,0.07507227284845436,0.09314228332067419
2020-03-31 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097637622272564,0.09134627104559079,0.08415883657744368,0.08718146977948453
2020-04-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10614867550000912,0.056695367775436496,0.09153486730278698,0.10020180670083104
2020-04-01 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12896294397308233,-0.010855212702768518,0.07077119519654984,0.11348487880449089
2020-04-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11671599808659272,0.02609138485602626,0.10388881558084498,0.11755779794879552
2020-04-01 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09726793080506901,0.09563279486414293,0.1138095419656724,0.1038377706613527
2020-04-01 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14444444444444443,0.08982942732942734,0.1072147371900282,0.1225105685505951
2020-04-01 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10499870308085135,0.11402284949182565,0.11684090410135858,0.11114073069927416
2020-04-01 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09081059355824116,0.08486715321041113,0.08142641493390429,0.08492617158299648
2020-04-01 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09894983581742436,0.11213554676153333,0.09591366013632109,0.09509492260055558
2020-04-01 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11365316868464331,0.1384765535039067,0.11678956160422846,0.11046191087704889
2020-04-01 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09420704937846058,0.03569194702110283,0.07722182071415044,0.0886225662543608
2020-04-01 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.093854329304192,0.11772982770645243,0.09500596898731029,0.09127728934251012
2020-04-01 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.06687130042106547,0.0688033210395563,0.06886060066703477
2020-04-01 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1401285058551542,0.10012808907740621,0.1278669973659283,0.13640609929786568
2020-04-01 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07565738424625144,0.06020121877328348,0.0703567718054151,0.07081844696240494
2020-04-01 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10375762457922817,0.07332074922528815,0.09452448083579515,0.09862885451635259
2020-04-01 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14015596360767596,0.18960434466222303,0.15173219436764115,0.14226817661267618
2020-04-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10251156116537961,0.11148106829548295,0.10988184075352214,0.10462954665388229
2020-04-02 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11776797995374735,0.13394018212278483,0.11976018226748522,0.11434335102196408
2020-04-02 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1079289739908679,0.05430149454182757,0.09778667507716998,0.10614556109713336
2020-04-02 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06613468646997293,0.1735987825715696,0.09800813924750533,0.0773134036315681
2020-04-02 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.16581610098727834,0.15623845886280116,0.15004359465500888
2020-04-02 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1228860613409225,0.12485461346556644,0.12320192717012068,0.1261718373197694
2020-04-02 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11785772639104077,0.05551812389777207,0.09296478546519717,0.10584553538953888
2020-04-02 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11790190695703663,0.09240282253355721,0.10739402896395914,0.11423561850076674
2020-04-02 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12012626730766977,0.10827055587312726,0.11656380838950454,0.11747335536159967
2020-04-02 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12220355131436553,0.09315712439573261,0.11030915329774152,0.11565902003822026
2020-04-02 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11128598256262433,0.10666475862383269,0.10840202699673729,0.1071069881210851
2020-04-02 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11444444444444445,0.15902217695263668,0.13955867200599864,0.12543853733315088
2020-04-02 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692267821203441,0.023856111653110634,0.060450575720286365,0.07226098285805091
2020-04-02 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09437410737410742,0.06790396960666426,0.07456597878407982,0.08060965504745156
2020-04-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11283983620799422,0.08340054585490313,0.09027220811373353,0.09800107199250924
2020-04-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11383106416845494,0.11715374719890803,0.1262140984348073,0.1217662059549528
2020-04-02 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10789473511153207,0.16786887682066737,0.12222204237092957,0.11017852683389276
2020-04-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10782539976383965,0.177278287821626,0.12427565074660077,0.11267254103353164
2020-04-03 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08283483512963599,0.1015942329562165,0.09140760453927053,0.08574584820022602
2020-04-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10963784778651887,0.14034092772448883,0.1341400358223058,0.12169765880716475
2020-04-03 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13545694402333508,0.1286549003774232,0.12712712666801343,0.12871071774026765
2020-04-03 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06999999999999999,0.1384354543846199,0.11736310530323923,0.09814713713863074
2020-04-03 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14241952143164535,0.0960131527960261,0.11550360007085224,0.12350041235414247
2020-04-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1456379936043179,0.1731845236819651,0.1505446414718604,0.14136242479740274
2020-04-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11700387390246018,0.0982443671077997,0.1075428393253392,0.11014566146476787
2020-04-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11408468032585328,0.10321390974953591,0.10575993528038863,0.10534257192253269
2020-04-03 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10175000000000001,0.10699259211543413,0.10074299640372515,0.09921725983177805
2020-04-03 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08973188348305831,0.17639952090813799,0.11065004142605692,0.09089918348026192
2020-04-03 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08680378933629139,0.0776939813975376,0.07979320949933436,0.0778156313538175
2020-04-03 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11887011692930566,0.22533041253482697,0.14836689932335836,0.12732603867917724
2020-04-03 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0712154614258949,-0.023470623713659378,0.030550597358858574,0.05102748705757865
2020-04-04 00:00:00,6738.6,6765.4,6725.0,6742.5,6761.0,6747.185714285739,6822.390476190471,6781.824104403421,6771.457199469797,-10.366904933624028,26.83824563185401,6876.06696745418,6768.713984926763,6755.507451301392,6738.6,6769.6,6734.1,6698.6,6779.1,1.0033241326091473,0.9987296147482864,1.0039945946748636,1.009315379332995,0.9973300290599046,2020-04-04 00:00:00,1.2300290386552508,0.1265121027545279,0.1288769817297092,0.12831042507344156,0.12653974056266898
2020-04-04 01:00:00,6769.0,6809.0,6750.8,6779.01,6763.7,6749.242857142881,6821.276190476186,6780.481578151316,6770.263784166751,-10.217793984565105,27.56923751515643,6876.414665506499,6766.137715445872,6760.969150433797,6761.0,6738.6,6769.6,6734.1,6698.6,1.0003993492086969,1.0037248093075712,0.9991284566296383,1.0043955391217831,1.009718448631057,2020-04-04 01:00:00,1.2300290386552508,0.11607134572214894,0.09822257375863688,0.09536633587298782,0.09878969209815812
2020-04-04 02:00:00,6768.5,6768.5,6685.9,6723.59,6687.2,6736.114285714309,6816.795238095235,6773.571831621589,6757.484740448789,-16.087091172799774,32.4338520982222,6881.662942291679,6751.92753389879,6711.789716811266,6763.7,6761.0,6738.6,6769.6,6734.1,0.9886896225438739,0.9890844549622837,0.9923723028522244,0.9878279366580004,0.9930354464590665,2020-04-04 02:00:00,1.2300290386552508,0.11744015001629521,0.11500801237472204,0.1347567069185612,0.12777390827824436
2020-04-04 03:00:00,6685.7,6716.5,6675.0,6695.81,6707.1,6737.328571428595,6811.961904761901,6768.647992242213,6749.733241918207,-18.91475032400649,30.919018650505002,6873.799942062911,6750.12386746089,6708.663238937089,6687.2,6763.7,6761.0,6738.6,6769.6,1.0029758344299557,0.99163179916318,0.9920278065374946,0.9953254385183866,0.9907675490427795,2020-04-04 03:00:00,1.2300290386552508,0.12696312390960174,0.06688789721808061,0.1058681732134613,0.11483266370535226
2020-04-04 04:00:00,6707.0,6738.4,6692.7,6718.42,6722.7,6735.7000000000235,6801.1619047619015,6765.244437261308,6745.574281623098,-19.670155638210417,31.413691283015506,6863.989287327932,6738.334522195871,6718.021079645696,6707.1,6687.2,6763.7,6761.0,6738.6,1.002325893456188,1.0053086493599712,0.9939382290758018,0.9943351575210767,0.9976404594426141,2020-04-04 04:00:00,1.2300290386552508,0.14545454545454548,0.15535402479483149,0.14155141619226666,0.13707968454995573
2020-04-04 05:00:00,6722.2,6769.3,6716.0,6741.99,6735.2,6730.785714285737,6791.4095238095215,6763.018923390099,6743.978238296468,-19.04068509363151,27.697498598179425,6846.80452100588,6736.014526613163,6729.473693215233,6722.7,6707.1,6687.2,6763.7,6761.0,1.0018593719785205,1.0041895901358262,1.0071778920923555,0.9957863299673255,0.9961839964502293,2020-04-04 05:00:00,1.2300290386552508,,,,
2020-04-04 06:00:00,6736.5,6736.5,6703.0,6722.53,6735.9,6730.400000000023,6780.147619047617,6761.010114250092,6742.735432404704,-18.27468184538793,27.58912829403514,6835.325875635687,6724.969362459547,6733.757897738411,6735.2,6722.7,6707.1,6687.2,6763.7,1.0001039315833233,1.0019634968093176,1.004293957149886,1.0072825696853691,0.9958898236172509,2020-04-04 06:00:00,1.2300290386552508,,,,
2020-04-04 07:00:00,6734.7,6747.6,6725.4,6739.12,6745.9,6728.242857142881,6767.338095238093,6759.890846527862,6743.222288957827,-16.668557570034864,25.292545486123796,6817.923186210341,6716.753004265845,6741.85263257947,6735.9,6735.2,6722.7,6707.1,6687.2,1.0014845826095993,1.0015886684879438,1.0034509943921341,1.0057849144935962,1.0087779638712764,2020-04-04 07:00:00,1.2300290386552508,,,,
2020-04-04 08:00:00,6740.1,6788.2,6740.1,6768.18,6785.0,6731.285714285738,6756.290476190474,6761.750783822094,6749.649629118161,-12.10115470393248,30.92363867005543,6818.137753530585,6694.443198850363,6770.617544193156,6745.9,6735.9,6735.2,6722.7,6707.1,1.0057961131946813,1.0072893006131327,1.0073939897850102,1.0092671099409465,1.011614557707504,2020-04-04 08:00:00,1.2300290386552508,,,,
2020-04-04 09:00:00,6788.5,6873.3,6751.7,6826.24,6849.2,6754.428571428595,6752.714285714284,6768.228503538976,6764.96507079229,-3.263432746685794,48.216031714667544,6849.14634914362,6656.282222284949,6823.005848064386,6785.0,6745.9,6735.9,6735.2,6722.7,1.0094620486366985,1.0153130049363317,1.0168203209667601,1.0169260007126737,1.0188168444226278,2020-04-04 09:00:00,1.2300290386552508,,,,
2020-04-04 10:00:00,6851.9,6911.9,6816.8,6877.03,6891.1,6780.71428571431,6754.985714285714,6777.330095869422,6784.370444516553,7.040348647131395,65.25747539754819,6885.50066508081,6624.470763490617,6868.401949354796,6849.2,6785.0,6745.9,6735.9,6735.2,1.0061175027740468,1.0156374355195283,1.0215241850605554,1.0230407221009814,1.0231470483430336,2020-04-04 10:00:00,1.2300290386552508,0.13673394868426916,0.08986550826033605,0.10822548907840228,0.12071555862505205
2020-04-04 11:00:00,6889.2,6933.8,6654.5,6785.95,6712.8,6779.300000000025,6750.985714285714,6772.550088767983,6773.359606898622,0.809518130638935,66.81307257333859,6884.611859432391,6617.3595691390365,6764.667316451599,6891.1,6849.2,6785.0,6745.9,6735.9,0.9741260466398688,0.9800852654324593,0.9893588798820929,0.9950933159400526,0.9965706141718257,2020-04-04 11:00:00,1.2300290386552508,0.1451321709833407,0.09828074509345051,0.12636538151985177,0.13743441308975993
2020-04-04 12:00:00,6707.2,6739.6,6676.7,6707.71,6721.1,6777.285714285739,6750.942857142856,6768.738971081466,6765.319667375757,-3.4193037057093534,68.55405236207172,6888.050961866999,6613.834752418713,6735.6224388172,6712.8,6891.1,6849.2,6785.0,6745.9,1.0012364438088428,0.9753304987592692,0.9812970857910414,0.9905821665438468,0.9963236929097675,2020-04-04 12:00:00,1.2300290386552508,0.11908095714085298,0.16868936163879145,0.13968964766741349,0.12737538086628988
2020-04-04 13:00:00,6721.1,6757.0,6705.0,6735.07,6740.0,6777.871428571453,6749.771428571427,6766.610158408765,6761.4243339333325,-5.185824475432128,68.1578979109729,6886.087224393374,6613.455632749481,6738.540812939067,6721.1,6712.8,6891.1,6849.2,6785.0,1.002812039695883,1.004051960433798,0.9780731668383857,0.9840565321497401,0.993367722918202,2020-04-04 13:00:00,1.2300290386552508,0.1181365132355709,0.17247897383083843,0.13909079538459285,0.12392108827082239
2020-04-04 14:00:00,6740.2,6745.8,6712.3,6724.94,6722.9,6774.585714285739,6750.004761904761,6763.372368897004,6755.497513328205,-7.874855568798921,70.47116262648433,6890.94708715773,6609.062436651792,6728.113604313022,6740.0,6721.1,6712.8,6891.1,6849.2,0.9974629080118694,1.0002678133043696,1.0015045882493148,0.9755917052429944,0.9815598902061554,2020-04-04 14:00:00,1.2300290386552508,0.1327035747678591,0.07967465837051999,0.10962433402772576,0.11926730306451795
2020-04-04 15:00:00,6720.9,6767.3,6720.8,6747.72,6737.2,6767.757142857167,6749.428571428572,6761.433674904633,6752.6825112777115,-8.75116362692188,71.6006717182177,6892.629914865007,6606.227227992136,6734.171201437674,6722.9,6740.0,6721.1,6712.8,6891.1,1.002127058263547,0.9995845697329376,1.002395441222419,1.0036348468597307,0.9776668456414795,2020-04-04 15:00:00,1.2300290386552508,0.1193967897256144,0.2133755265847995,0.13786802030858947,0.11823114884398167
